9.969354e+00	8.177556e+04
9.908249e+00	8.190900e+04
9.847518e+00	8.193425e+04
9.787160e+00	8.190071e+04
9.727172e+00	8.185731e+04
9.667552e+00	8.198475e+04
9.608297e+00	8.198550e+04
9.549405e+00	8.191416e+04
9.490874e+00	8.199646e+04
9.432702e+00	8.201009e+04
9.374886e+00	8.194031e+04
9.317425e+00	8.202935e+04
9.260316e+00	8.199764e+04
9.203557e+00	8.202758e+04
9.147146e+00	8.201699e+04
9.091080e+00	8.207171e+04
9.035359e+00	8.194256e+04
8.979979e+00	8.202818e+04
8.924938e+00	8.207504e+04
8.870235e+00	8.193160e+04
8.815866e+00	8.206096e+04
8.761832e+00	8.202817e+04
8.708128e+00	8.197840e+04
8.654753e+00	8.209000e+04
8.601706e+00	8.197117e+04
8.548984e+00	8.194442e+04
8.496585e+00	8.208591e+04
8.444507e+00	8.191076e+04
8.392748e+00	8.206575e+04
8.341307e+00	8.200717e+04
8.290181e+00	8.200245e+04
8.239368e+00	8.205790e+04
8.188867e+00	8.205714e+04
8.138675e+00	8.208000e+04
8.088791e+00	8.207605e+04
8.039212e+00	8.209216e+04
7.989938e+00	8.205643e+04
7.940965e+00	8.197947e+04
7.892293e+00	8.211094e+04
7.843919e+00	8.209539e+04
7.795842e+00	8.219153e+04
7.748059e+00	8.222254e+04
7.700569e+00	8.230783e+04
7.653370e+00	8.223020e+04
7.606460e+00	8.198784e+04
7.559838e+00	8.205797e+04
7.513502e+00	8.216226e+04
7.467450e+00	8.218606e+04
7.421680e+00	8.223759e+04
7.376190e+00	8.215503e+04
7.330979e+00	8.207890e+04
7.286046e+00	8.208742e+04
7.241388e+00	8.206073e+04
7.197003e+00	8.205907e+04
7.152891e+00	8.205996e+04
7.109049e+00	8.207725e+04
7.065476e+00	8.214405e+04
7.022169e+00	8.205300e+04
6.979129e+00	8.202980e+04
6.936352e+00	8.204642e+04
6.893837e+00	8.199885e+04
6.851583e+00	8.200960e+04
6.809587e+00	8.202012e+04
6.767850e+00	8.204066e+04
6.726368e+00	8.216925e+04
6.685140e+00	8.201102e+04
6.644165e+00	8.199303e+04
6.603441e+00	8.202529e+04
6.562967e+00	8.201494e+04
6.522741e+00	8.199311e+04
6.482761e+00	8.209842e+04
6.443026e+00	8.205072e+04
6.403535e+00	8.202910e+04
6.364286e+00	8.198976e+04
6.325278e+00	8.197976e+04
6.286508e+00	8.201833e+04
6.247977e+00	8.207021e+04
6.209681e+00	8.214888e+04
6.171620e+00	8.219246e+04
6.133793e+00	8.214575e+04
6.096197e+00	8.204352e+04
6.058832e+00	8.199066e+04
6.021696e+00	8.197908e+04
5.984787e+00	8.191936e+04
5.948105e+00	8.192721e+04
5.911647e+00	8.188225e+04
5.875413e+00	8.189339e+04
5.839401e+00	8.193261e+04
5.803610e+00	8.190111e+04
5.768038e+00	8.191349e+04
5.732684e+00	8.194842e+04
5.697547e+00	8.196899e+04
5.662625e+00	8.194803e+04
5.627917e+00	8.192363e+04
5.593422e+00	8.186960e+04
5.559139e+00	8.191234e+04
5.525065e+00	8.184796e+04
5.491201e+00	8.189824e+04
5.457543e+00	8.188956e+04
5.424093e+00	8.185210e+04
5.390847e+00	8.180494e+04
5.357805e+00	8.185082e+04
5.324966e+00	8.182807e+04
5.292327e+00	8.182042e+04
5.259889e+00	8.186014e+04
5.227650e+00	8.185348e+04
5.195608e+00	8.185258e+04
5.163763e+00	8.185770e+04
5.132113e+00	8.192442e+04
5.100657e+00	8.188495e+04
5.069393e+00	8.200322e+04
5.038322e+00	8.198590e+04
5.007441e+00	8.198472e+04
4.976749e+00	8.206875e+04
4.946245e+00	8.210282e+04
4.915928e+00	8.206682e+04
4.885797e+00	8.220341e+04
4.855850e+00	8.213705e+04
4.826088e+00	8.208801e+04
4.796507e+00	8.212278e+04
4.767108e+00	8.211718e+04
4.737889e+00	8.224472e+04
4.708849e+00	8.213210e+04
4.679988e+00	8.210414e+04
4.651303e+00	8.221671e+04
4.622794e+00	8.223506e+04
4.594459e+00	8.220807e+04
4.566299e+00	8.227769e+04
4.538310e+00	8.227120e+04
4.510494e+00	8.224253e+04
4.482848e+00	8.226872e+04
4.455371e+00	8.225927e+04
