9.969354e+00	8.185567e+04
9.908249e+00	8.202407e+04
9.847518e+00	8.189870e+04
9.787160e+00	8.182483e+04
9.727172e+00	8.187431e+04
9.667552e+00	8.196064e+04
9.608297e+00	8.199137e+04
9.549405e+00	8.184928e+04
9.490874e+00	8.195083e+04
9.432702e+00	8.199752e+04
9.374886e+00	8.190466e+04
9.317425e+00	8.197161e+04
9.260316e+00	8.200042e+04
9.203557e+00	8.192025e+04
9.147146e+00	8.200943e+04
9.091080e+00	8.201485e+04
9.035359e+00	8.199812e+04
8.979979e+00	8.205751e+04
8.924938e+00	8.204516e+04
8.870235e+00	8.196121e+04
8.815866e+00	8.206135e+04
8.761832e+00	8.209557e+04
8.708128e+00	8.200149e+04
8.654753e+00	8.207949e+04
8.601706e+00	8.204528e+04
8.548984e+00	8.209046e+04
8.496585e+00	8.217814e+04
8.444507e+00	8.208401e+04
8.392748e+00	8.211277e+04
8.341307e+00	8.221130e+04
8.290181e+00	8.215290e+04
8.239368e+00	8.216478e+04
8.188867e+00	8.227434e+04
8.138675e+00	8.224366e+04
8.088791e+00	8.218554e+04
8.039212e+00	8.226452e+04
7.989938e+00	8.222123e+04
7.940965e+00	8.220380e+04
7.892293e+00	8.231710e+04
7.843919e+00	8.219896e+04
7.795842e+00	8.227110e+04
7.748059e+00	8.231459e+04
7.700569e+00	8.234337e+04
7.653370e+00	8.236954e+04
7.606460e+00	8.231296e+04
7.559838e+00	8.227456e+04
7.513502e+00	8.227070e+04
7.467450e+00	8.235504e+04
7.421680e+00	8.228647e+04
7.376190e+00	8.228411e+04
7.330979e+00	8.231184e+04
7.286046e+00	8.225128e+04
7.241388e+00	8.227235e+04
7.197003e+00	8.222896e+04
7.152891e+00	8.231588e+04
7.109049e+00	8.227650e+04
7.065476e+00	8.235209e+04
7.022169e+00	8.234703e+04
6.979129e+00	8.229394e+04
6.936352e+00	8.228286e+04
6.893837e+00	8.224226e+04
6.851583e+00	8.230426e+04
6.809587e+00	8.232109e+04
6.767850e+00	8.238289e+04
6.726368e+00	8.237415e+04
6.685140e+00	8.232217e+04
6.644165e+00	8.236148e+04
6.603441e+00	8.241900e+04
6.562967e+00	8.229982e+04
6.522741e+00	8.221940e+04
6.482761e+00	8.229723e+04
6.443026e+00	8.219681e+04
6.403535e+00	8.214858e+04
6.364286e+00	8.206200e+04
6.325278e+00	8.205693e+04
6.286508e+00	8.202655e+04
6.247977e+00	8.212710e+04
6.209681e+00	8.214569e+04
6.171620e+00	8.220338e+04
6.133793e+00	8.209517e+04
6.096197e+00	8.212675e+04
6.058832e+00	8.217401e+04
6.021696e+00	8.216847e+04
5.984787e+00	8.213019e+04
5.948105e+00	8.221237e+04
5.911647e+00	8.222020e+04
5.875413e+00	8.221715e+04
5.839401e+00	8.226690e+04
5.803610e+00	8.220587e+04
5.768038e+00	8.222282e+04
5.732684e+00	8.226860e+04
5.697547e+00	8.222436e+04
5.662625e+00	8.227082e+04
5.627917e+00	8.226469e+04
5.593422e+00	8.225691e+04
5.559139e+00	8.225141e+04
5.525065e+00	8.224464e+04
5.491201e+00	8.217376e+04
5.457543e+00	8.219024e+04
5.424093e+00	8.226484e+04
5.390847e+00	8.221263e+04
5.357805e+00	8.225107e+04
5.324966e+00	8.216795e+04
5.292327e+00	8.220448e+04
5.259889e+00	8.219717e+04
5.227650e+00	8.216174e+04
5.195608e+00	8.213867e+04
5.163763e+00	8.216563e+04
5.132113e+00	8.217010e+04
5.100657e+00	8.205655e+04
5.069393e+00	8.216104e+04
5.038322e+00	8.212060e+04
