#P        	T           	n_<H>    	n_g      	m(u)            	e-              	Al              	Ar              	C               	Ca              	Cl              	Co              	Cr              	Cu              	F               	Fe              	Ge              	H               	He              	K               	Mg              	Mn              	N               	Na              	Ne              	Ni              	O               	P               	S               	Si              	Ti              	V               	Zn              	Al1Cl1          	Al1Cl1F1        	Al1Cl1F2        	Al1Cl1O1        	Al1Cl2          	Al1Cl2F1        	Al1Cl3          	Al1F1           	Al1F1O1         	Al1F2           	Al1F2O1         	Al1F3           	Al1F4Na1        	Al1H1           	1Al1H1O1       	2Al1H1O1       	Al1H1O2         	Al1N1           	Al1O1           	Al1O2           	Al1S1           	Al2             	Al2Cl6          	Al2F6           	Al2O1           	Al2O2           	C1Al1           	C1Cl1           	C1Cl1F1O1       	C1Cl1F3         	C1Cl1N1         	C1Cl1O1         	C1Cl2           	C1Cl2F2         	C1Cl2O1         	C1Cl3           	C1Cl3F1         	C1Cl4           	C1F1            	C1F1N1          	C1F1O1          	C1F2            	C1F2O1          	C1F3            	C1F4            	C1F4O1          	C1F8S1          	C1H1            	C1H1Cl1         	C1H1Cl3         	C1H1F1          	C1H1F1O1        	C1H1F3          	C1H1N1          	C1H1N1O1        	C1H1O1          	C1H1P1          	C1H2            	C1H2Cl2         	C1H2Cl1F1       	C1H2F2          	C1H2O1          	C1H3            	C1H3Cl1         	C1H3F1          	C1H4            	C1K1N1          	C1N1            	C1N1Na1         	C1N1O1          	C1N2_cnn        	C1N2_ncn        	C1O1            	C1O1S1          	C1O2            	C1P1            	C1S1            	C1S2            	C1Si1           	C1Si2           	C2              	C2Cl2           	C2Cl4           	C2Cl6           	C2Cr1           	C2F2            	C2F3N1          	C2F4            	C2F6            	C2H1            	C2H1Cl1         	C2H1F1          	C2H2            	C2H4            	C2H4O1          	C2K2N2          	C2N1            	C2N2            	C2N2Na2         	C2Si1           	C2Si2           	C2O1            	C2Ti1           	C2V1            	C3              	C3H1            	C3O2            	C4              	C4N2            	C4Ni1O4         	C4Ti1           	C4V1            	C5              	C5Fe1O5         	Ca1Cl1          	Ca1Cl2          	Ca1F1           	Ca1F2           	Ca1H1           	Ca1H1O1         	Ca1H2O2         	Ca1O1           	Ca1S1           	Ca2             	Cl1Co1          	Cl1Cu1          	Cl1F1           	Cl1F1Mg1        	Cl1F1O2S1       	Cl1F1O3         	Cl1F2O1P1       	Cl1F3           	Cl1F3Si1        	Cl1F5           	Cl1F5S1         	Cl1Fe1          	Cl1H1           	C1H1Cl1F2       	C1H1Cl2F1       	Cl1H1O1         	Cl1H3Si1        	Cl1K1           	Cl1Mg1          	Cl1N1O1         	Cl1N1O2         	Cl1Na1          	Cl1Ni1          	Cl1O1           	Cl1O1Ti1        	Cl1O2           	Cl1O3           	Cl1P1           	Cl1S1           	Cl1S2           	Cl1Si1          	Cl1Ti1          	Cl2             	Cl2Co1          	Cl2F1O1P1       	Cl2Fe1          	Cl2H2Si1        	Cl2K2           	Cl2Mg1          	Cl2Na2          	Cl2Ni1          	Cl2O1_clocl     	Cl2O1_clclo     	Cl2O1Ti1        	Cl2O2_clo2cl    	Cl2O2_cloclo    	Cl2O2S1         	Cl2S1           	Cl2Si1          	Cl2Ti1          	Cl3Co1          	Cl3Cu3          	Cl3F1Si1        	Cl3Fe1          	Cl3H1Si1        	Cl3O1P1         	Cl3P1           	Cl3P1S1         	Cl3Si1          	Cl3Ti1          	Cl4Co2          	Cl4Fe2          	Cl4Mg2          	Cl4Si1          	Cl4Ti1          	Cl5P1           	Cl6Fe2          	Co1F2           	Cr1H1           	Cr1N1           	Cr1O1           	Cr1O2           	Cr1O3           	Cu1F1           	Cu1F2           	Cu1H1           	Cu1O1           	Cu1S1           	Cu2             	F1Fe1           	F1H1            	F1H1O1          	F1H1O3S1        	F1H3Si1         	F1K1            	F1Mg1           	F1N1            	F1N1O1          	F1N1O2          	F1N1O3          	F1Na1           	F1O1            	F1O1Ti1         	F1O2_ofo        	F1O2_foo        	F1P1            	F1P1S1          	F1S1            	F1Si1           	F1Ti1           	F2              	F2Fe1           	F2H2            	F2H2Si1         	F2K2            	F2Mg1           	F2N1            	F2N2cis         	F2N2trans       	F2Na2           	F2O1            	F2O1S1          	F2O1Si1         	F2O1Ti1         	F2O2            	F2O2S1          	F2P1            	F2S1            	F2S2_1          	F2S2_2          	F2Si1           	F2Ti1           	F3Fe1           	F3H1Si1         	F3H3            	F3N1            	F3N1O1          	F3O1P1          	F3P1            	F3P1S1          	F3S1            	F3Si1           	F3Ti1           	F4H4            	F4Mg2           	F4N2            	F4S1            	F4Si1           	F4Ti1           	F5H5            	F5P1            	F5S1            	F6H6            	F6S1            	F7H7            	F10S2           	Fe1H2O2         	Fe1O1           	Fe1S1           	H1K1            	H1K1O1          	H1Mg1           	H1Mg1O1         	H1Mn1           	H1N1            	H1N1O1          	H1N1O2cis       	H1N1O2trans     	H1N1O3          	H1Na1           	H1Na1O1         	H1Ni1           	H1O1            	H1O2            	H1P1            	H1S1            	H1Si1           	H2              	H2K2O2          	H2Mg1O2         	H2N1            	H2N2            	H2Na2O2         	H2O1            	H2O2            	H2O4S1          	H2P1            	H2S1            	H2Si1           	H3N1            	H3P1            	H3Si1           	H4N2            	H4Si1           	K1O1            	K2              	K2O4S1          	Mg1N1           	Mg1O1           	Mg1S1           	Mg2             	Mn1O1           	Mn1S1           	N1O1            	N1O2            	N1O3            	N1P1            	N1S1            	N1Si1           	N1Si2           	N1Ti1           	N1V1            	N2              	N2O1            	N2O3            	N2O4            	N2O5            	N3              	Na1O1           	Na2             	Na2O4S1         	Ni1O1           	Ni1S1           	O1P1            	O1S1            	O1S2            	O1Si1           	O1Ti1           	O1V1            	O2              	O2P1            	O2S1            	O2Si1           	O2Ti1           	O2V1            	O3              	O3S1            	O6P4            	O10P4           	P1S1            	P2              	P4              	P4S3            	S1Si1           	S1Ti1           	S2              	S3              	S4              	S5              	S6              	S7              	S8              	Si2             	Si3             	Al1+            	Al1-            	Al1Cl1+         	Al1Cl1F1+       	Al1Cl2+         	Al1Cl2-         	Al1F1+          	Al1F2+          	Al1F2-          	Al1F2O1-        	Al1F4-          	Al1H1O1+        	Al1H1O1-        	Al1O1+          	Al1O1-          	Al1O2-          	Al2O1+          	Al2O2+          	Ar1+            	C1+             	C1-             	C1F1+           	C1F2+           	C1F3+           	C1H1+           	C1H1-           	C1H1O1+         	C1N1+           	C1N1-           	C1O2-           	C2-             	Ca1+            	Ca1H1O1+        	Cl1+            	Cl1Mg1+         	Cl1S1+          	Cl1-            	Cl2S1+          	Co1+            	Co1-            	Cr1+            	Cr1-            	Cu1+            	Cu1-            	F1+             	F1-             	F1Mg1+          	F1P1+           	F1P1-           	F1S1+           	F1S1-           	F2K1-           	F2Mg1+          	F2Na1-          	F2P1+           	F2P1-           	F2S1+           	F2S1-           	F3S1+           	F3S1-           	F4S1+           	F4S1-           	F5S1+           	F5S1-           	F6S1-           	Fe1p            	Fe1-            	H1+             	H1-             	H1K1O1+         	H1Mg1O1+        	H1Na1O1+        	H1O1+           	H1O1-           	H1S1-           	H1Si1+          	H2+             	H2-             	H3O1+           	He1+            	K1+             	K1-             	K1O1-           	Mg1+            	Mn1+            	N1+             	N1-             	N1O1+           	N1O2-           	N2+             	N2-             	N2O1+           	Na1+            	Na1-            	Na1O1-          	Ne1+            	Ni1+            	Ni1-            	O1+             	O1-             	O2+             	O2-             	P1+             	P1-             	S1+             	S1-             	Si1+            	Si1-            	Ti1+            	Ti1-            	V1+             	V1-             	Zn1+            	Zn1-            
1.0000000000e+03	3.7669000000e+03	3.2350902131e+21	1.9227914655e+21	2.2998924118e+00	3.3340495760e-07	2.3189692020e-06	4.2262405240e-06	3.6980867424e-08	2.6315030909e-06	1.2258337880e-08	1.6439689083e-07	2.0921386852e-07	1.1067434509e-08	4.1142532899e-11	5.3194318598e-05	7.5154365057e-09	2.9821589599e-02	1.4320369040e-01	6.8123816459e-08	3.7098732894e-05	2.1056976912e-07	1.4399424588e-07	1.9914173019e-06	1.4320369040e-04	2.3469413086e-06	1.7282619749e-07	4.5187506848e-10	5.8180952886e-07	6.9597668331e-06	1.2717790456e-07	1.4027456259e-08	6.1087637087e-08	3.8916431812e-10	4.6004454908e-16	9.1790004680e-23	1.2440487200e-13	7.3560661809e-16	3.6966068614e-22	4.4353282970e-22	1.3125080959e-10	8.6589944928e-14	5.6431538313e-17	2.4063654872e-18	9.6662080973e-24	8.7034769713e-35	2.3794159769e-06	7.3011619527e-11	3.0792318488e-08	4.5105963212e-11	1.8254491888e-11	4.6887314837e-09	6.5663846608e-14	3.5961660613e-10	1.2171552236e-11	2.4549045179e-45	3.1377679514e-48	6.2260181379e-11	7.9407487134e-15	1.6416920366e-11	3.5146233841e-14	1.5170432710e-22	1.1988330722e-38	6.1820529234e-14	2.4767086892e-13	2.3931546655e-20	6.1103513961e-38	3.5302693265e-22	1.4436537013e-28	2.1088422911e-37	3.4054435562e-37	3.6582888731e-14	5.5769447127e-16	1.2644271062e-15	1.0951861784e-21	1.9301399243e-23	3.4844054679e-31	1.0949942391e-39	1.1482195059e-47	3.1531928306e-89	2.0218060058e-07	2.3914754141e-13	2.5787657317e-28	3.7232635216e-14	4.0160555863e-15	1.3309222641e-30	7.2410894173e-06	6.8295358744e-10	4.4136243884e-07	2.2750263167e-10	2.6973372198e-06	4.1332855843e-20	5.5973982639e-21	3.5344926412e-22	1.6654123299e-07	3.2249102773e-05	2.2046052313e-12	9.0162701584e-14	4.3276509899e-05	1.6709998372e-11	5.6603551122e-08	3.6715807420e-10	1.7448218402e-11	5.4924812667e-14	1.5218883692e-12	3.6280787235e-04	3.0517130501e-10	2.2552509905e-08	1.5312662058e-12	2.7942120186e-08	9.4442271285e-13	4.6772119801e-10	2.9089389398e-11	9.2747589478e-11	2.2857867031e-22	1.5655495799e-39	3.2082047629e-58	3.8308821151e-15	7.7420810783e-27	2.8948184167e-37	3.4064599219e-44	2.4092016671e-62	1.0811257126e-07	3.9734239100e-14	3.1330086595e-16	1.6543069495e-06	4.6881765500e-08	2.0001573135e-14	3.3258375545e-23	9.8838745544e-11	1.8877789432e-12	1.8025377477e-20	9.1623630194e-11	2.4777759488e-14	1.7297880337e-10	4.5829399948e-14	2.0270945373e-15	1.3283980393e-12	1.4051738108e-10	6.5125040975e-15	2.3900622474e-17	1.1511890111e-18	8.7652693778e-27	1.6572697040e-20	3.7811005825e-22	1.1628878762e-19	2.7074002287e-34	3.3020666602e-10	2.8675517453e-14	3.0162218658e-11	1.3628423640e-16	9.3512550372e-07	5.1338700254e-08	2.6741982979e-10	4.5494675521e-10	7.3619884881e-10	8.8780654883e-13	1.3965819835e-13	6.2300194649e-14	9.8145739760e-19	2.7167166264e-16	2.0597234916e-33	9.1586903100e-43	6.6240458614e-36	2.9857825119e-43	1.8020607478e-30	1.1969415431e-69	1.5506588474e-66	4.2656737637e-11	5.1857898395e-07	1.6479944480e-29	8.3964308535e-29	6.5096096982e-14	7.4827289900e-12	7.2083153602e-12	1.9274576800e-10	1.2831566227e-17	1.6668797742e-25	9.2250756421e-11	1.0505538394e-11	1.6423365998e-14	1.6323763953e-14	4.8901797474e-22	2.0107058648e-31	5.9780703979e-16	4.7755956941e-14	1.2146267206e-18	3.8586978330e-11	1.1035032036e-11	2.0077181956e-16	2.0268960671e-18	9.7195706531e-35	2.4719705085e-15	2.1137043653e-17	2.2787992332e-23	4.6943566439e-15	2.0638349712e-21	1.2655740153e-17	5.5502905094e-24	9.6975214614e-24	2.5443814904e-19	8.5771935077e-32	6.4961641323e-32	6.3169103849e-33	1.5542822159e-21	6.4696981001e-16	7.8882411312e-17	1.3679230133e-27	4.2657604495e-40	5.7517663584e-30	1.6912602642e-23	2.0843936354e-23	1.8080498237e-34	3.7445793523e-30	1.2066969886e-35	1.1112450174e-22	1.4037765705e-22	6.7854533689e-38	3.4776220652e-31	2.3927158161e-30	5.2534333048e-30	2.1777878123e-29	6.7115554553e-50	1.0991771427e-47	1.0408412276e-21	5.2478715490e-07	6.9097972202e-12	1.8645259818e-10	2.6711969676e-14	3.5913389547e-20	8.8102878799e-16	5.7033189771e-25	1.4291756038e-08	8.2297084420e-14	2.8233807400e-13	4.0005728348e-16	3.9595168928e-12	6.0816034070e-08	7.7124879302e-17	6.4891297058e-30	4.5326998463e-12	1.1178234240e-13	3.7472891797e-11	1.9083999848e-16	1.5170493898e-19	3.0041873114e-27	7.1785009291e-36	1.3240115086e-12	7.5119347044e-18	2.4189804061e-15	9.2791051742e-29	1.7130330864e-23	7.0277123853e-17	5.2078581011e-21	1.8921936080e-15	1.5775407193e-11	5.5797611900e-12	6.3157141758e-23	7.6265744157e-19	1.7224909710e-17	8.1563692528e-18	4.3074477125e-27	2.4376885063e-17	9.5588944314e-27	4.4022747383e-32	4.8515071446e-32	4.6237836858e-25	5.5355878311e-30	9.8173553484e-29	6.8269743008e-20	1.4649957143e-21	6.1446243122e-37	1.7326621043e-34	9.1847334778e-24	1.8242058890e-24	5.2211326750e-30	2.9256609962e-29	3.9137715427e-19	3.1181919375e-17	4.2404432239e-26	5.2658557609e-24	8.9401268147e-27	2.0727236000e-38	7.7987907831e-46	1.6241798095e-35	2.4995795292e-31	1.6205753125e-37	1.4070602388e-34	2.5095879214e-23	3.7395835329e-23	1.1145338430e-35	3.7438122050e-35	5.5596023967e-58	7.2507817426e-45	1.3032590415e-30	1.4258006269e-31	1.2013922651e-44	2.3327538893e-50	3.3898371491e-57	1.6363147548e-53	2.0432074709e-68	9.5043343574e-63	1.5706730072e-117	5.5204082606e-11	4.9621693038e-09	1.4378315808e-09	2.1670614213e-08	2.0169529306e-10	2.9788103364e-05	7.0044717165e-08	2.4221925102e-07	3.8643225293e-07	1.3346211131e-10	1.5100951769e-15	1.6721021101e-15	7.6319973703e-23	6.9780181325e-07	2.9947731823e-09	4.2169803392e-07	8.4487589250e-06	3.0996311811e-12	1.8042677464e-09	6.3372230595e-06	1.4422342468e-05	8.2566214677e-01	2.3631690206e-22	7.3467751116e-11	2.9620676315e-06	4.1278004034e-11	5.5322266842e-20	4.3042109147e-04	1.1485876654e-12	3.6376587308e-26	3.9372867468e-09	1.4697188969e-05	1.6426493965e-06	2.2666097623e-05	4.2601218982e-07	8.5149842789e-06	2.4940373406e-12	9.9462696584e-07	1.1694937884e-12	1.4162777143e-15	8.6316615872e-36	7.0086254008e-09	4.5272051661e-09	5.0039202509e-09	4.0791099672e-11	1.0369293350e-11	1.3645183000e-12	9.5120938411e-09	1.2462208595e-15	3.2145754604e-24	1.6509637005e-11	6.4552303682e-10	4.0375564849e-08	5.3614832417e-11	1.2107216464e-11	4.2183389280e-12	4.0116874473e-05	1.1334663004e-13	4.7923391062e-27	7.2319780840e-35	2.3037988412e-41	2.3784717201e-14	2.9871969563e-11	1.7297145036e-12	1.4505391952e-33	9.8911626779e-11	1.9877739398e-10	1.6168373318e-11	8.5843288131e-10	4.1699150598e-15	2.1340484907e-05	2.2195671785e-08	2.6549082412e-10	3.5067918598e-11	5.4293799046e-15	2.1946732155e-13	2.0693237810e-10	4.1081749604e-11	1.6461643180e-12	2.0843085262e-20	1.7741153779e-20	1.4185046675e-57	8.1556074460e-73	8.8645849725e-13	8.2703367856e-16	2.6426533438e-32	5.4689932950e-51	5.2447409227e-07	1.6076271244e-10	1.4614652415e-10	5.8061484137e-17	6.3480239765e-23	1.4811820817e-30	4.2741314024e-36	2.0053220196e-41	4.1945394604e-48	1.7157318428e-09	5.8676563739e-13	6.7867360963e-09	9.4360588969e-12	2.8550688467e-16	3.0898713438e-21	7.1252975459e-21	1.4594230968e-19	3.1017204460e-17	1.5507431657e-22	1.5681447391e-20	2.4678941292e-22	1.1495396764e-32	3.5251479642e-11	1.2771835753e-12	6.6076468043e-15	3.8937577965e-11	1.2736556710e-15	3.4026773455e-15	2.4764911447e-21	3.1158296807e-20	3.6281573060e-17	4.8819060329e-13	7.3091895958e-21	1.1394301299e-30	8.3289744386e-38	4.4338497633e-16	8.2441632402e-12	1.3533257107e-12	6.2483870648e-20	1.6341032952e-09	7.8411339007e-13	3.7429759272e-12	6.0236690737e-08	8.7689447020e-10	1.4117344181e-19	6.6223986031e-14	2.0707243495e-20	8.9551504252e-11	1.1757233427e-27	2.2375191386e-11	4.3005956366e-13	2.4134844748e-10	6.6369751616e-13	6.9903646497e-10	1.3220897664e-13	5.1823240621e-28	1.4590241819e-13	6.1603097229e-15	7.8986699268e-24	1.4448953254e-21	8.6179943320e-23	2.2828668467e-19	1.7148250041e-27	7.5106167431e-29	2.0674572690e-26	4.7143680333e-31	2.7644268645e-28	1.0935590106e-31	1.0877588802e-28	7.8666965475e-42	1.9947384728e-37	3.5864905310e-54	2.1318772516e-48	3.4057528373e-66	1.3001318122e-57	2.3024198470e-72	4.3465272924e-09	4.8971680293e-11	1.6584928479e-14	8.7469566017e-08	1.7970639394e-13	3.1298776868e-12	2.6778801781e-14	3.2550057507e-17	3.3168838151e-10	8.5123160749e-10	1.4615559297e-10	2.1600135801e-14	2.0032679208e-09	2.3508261141e-11	6.3154366647e-28	9.0261167166e-08	8.9540417606e-14	1.0605443429e-16	7.5891607017e-09	4.9077053304e-11	1.9522381983e-20	1.4792217314e-13	1.2289310857e-15	9.1045773385e-19	2.3313942256e-19	9.0093589927e-13	8.9437580505e-24	2.3113300718e-07	3.0961617394e-12	2.4148983305e-15	1.9194908553e-26	2.3288042032e-08	1.3844837122e-11	8.2762556575e-20	5.9936448615e-12	4.1316389275e-21	1.7458583051e-16	1.4462656602e-17	5.6754399283e-15	6.5996787343e-15	1.3332262749e-10	9.3680782259e-11	1.4816455249e-10	3.4836061140e-10	1.0429393980e-13	2.1531546806e-11	2.3879452595e-14	6.8800358354e-14	5.5454250789e-14
