#27  NH3        HV                                          NH2        H
         335          38
   27   100   101   577   580   581   658   659   660   809   982   990  1533  1542  1547  1551  1553  1555  1555  1558  1561  1600  1610  1618  1648  1654  1676  1684  1719  1720  1722  1723  1724  1732  1742  1762  1784  1847
-2174   0.4502E+06   0.2057E+23   0.0000E+00   0.4119E+20   0.1108E+19   0.2606E+15   0.2052E+23   0.1784E+17   0.1158E+14   0.1652E+19   0.1065E+06   0.1846E+15   0.3227E+13   0.7069E+10   0.5846E+12   0.3115E+12   0.1744E+10   0.2297E+12   0.3279E+10   0.1396E+05   0.1396E+05   0.1689E+10   0.2204E+09   0.9017E+09   0.6113E+03   0.7743E+02   0.6278E+10   0.1299E+07   0.9742E+08   0.2360E+08   0.4764E+18   0.1090E+16   0.4931E+14   0.6281E+09   0.7466E+08   0.1149E+05   0.9796E+03   0.5012E+09   0.4251E+12   0.1188E+12
-2137   0.4294E+06   0.1611E+23   0.0000E+00   0.2999E+20   0.8069E+18   0.1818E+15   0.1608E+23   0.1356E+17   0.8000E+13   0.1287E+19   0.7025E+05   0.1344E+15   0.1976E+13   0.4512E+10   0.3855E+12   0.2165E+12   0.1168E+10   0.1635E+12   0.2280E+10   0.9515E+04   0.9515E+04   0.1205E+10   0.1537E+09   0.6004E+09   0.3895E+03   0.4705E+02   0.4357E+10   0.8609E+06   0.6458E+08   0.1525E+08   0.3750E+18   0.7693E+15   0.3749E+14   0.4602E+09   0.5531E+08   0.7236E+04   0.5992E+03   0.3474E+09   0.2893E+12   0.8773E+11
-2100   0.4154E+06   0.1251E+23   0.0000E+00   0.2144E+20   0.5768E+18   0.1222E+15   0.1249E+23   0.1035E+17   0.5204E+13   0.9939E+18   0.4372E+05   0.9169E+14   0.1104E+13   0.2643E+10   0.2374E+12   0.1434E+12   0.7486E+09   0.1129E+12   0.1559E+10   0.6472E+04   0.6472E+04   0.8459E+09   0.1070E+09   0.3744E+09   0.2296E+03   0.2588E+02   0.2954E+10   0.5419E+06   0.4066E+08   0.9279E+07   0.2937E+18   0.5153E+15   0.2819E+14   0.3307E+09   0.4032E+08   0.4209E+04   0.3302E+03   0.2223E+09   0.1829E+12   0.6099E+11
-2063   0.3992E+06   0.9663E+22   0.0000E+00   0.1525E+20   0.4105E+18   0.8227E+14   0.9647E+22   0.7810E+16   0.3417E+13   0.7631E+18   0.2740E+05   0.6331E+14   0.6272E+12   0.1572E+10   0.1477E+12   0.9536E+11   0.4810E+09   0.7795E+11   0.1059E+10   0.4348E+04   0.4348E+04   0.5904E+09   0.7367E+08   0.2357E+09   0.1371E+03   0.1451E+02   0.1994E+10   0.3426E+06   0.2571E+08   0.5685E+07   0.2284E+18   0.3475E+15   0.2106E+14   0.2364E+09   0.2922E+08   0.2479E+04   0.1857E+03   0.1446E+09   0.1172E+12   0.4285E+11
-2027   0.3825E+06   0.7495E+22   0.0000E+00   0.1092E+20   0.2940E+18   0.5595E+14   0.7483E+22   0.5901E+16   0.2279E+13   0.5882E+18   0.1744E+05   0.4440E+14   0.3646E+12   0.9553E+09   0.9352E+11   0.6424E+11   0.3129E+09   0.5429E+11   0.7242E+09   0.2931E+04   0.2931E+04   0.4146E+09   0.5087E+08   0.1508E+09   0.8340E+02   0.8337E+01   0.1356E+10   0.2196E+06   0.1648E+08   0.3539E+07   0.1780E+18   0.2375E+15   0.1579E+14   0.1700E+09   0.2128E+08   0.1490E+04   0.1072E+03   0.9579E+08   0.7643E+11   0.3054E+11
-1991   0.3657E+06   0.5778E+22   0.0000E+00   0.7755E+19   0.2089E+18   0.3776E+14   0.5769E+22   0.4423E+16   0.1511E+13   0.4505E+18   0.1101E+05   0.3100E+14   0.2105E+12   0.5767E+09   0.5881E+11   0.4297E+11   0.2020E+09   0.3753E+11   0.4906E+09   0.1954E+04   0.1954E+04   0.2887E+09   0.3477E+08   0.9583E+08   0.5038E+02   0.4759E+01   0.9142E+09   0.1397E+06   0.1048E+08   0.2185E+07   0.1378E+18   0.1613E+15   0.1175E+14   0.1212E+09   0.1537E+08   0.8888E+03   0.6143E+02   0.6318E+08   0.4956E+11   0.2167E+11
-1955   0.3491E+06   0.4437E+22   0.0000E+00   0.5482E+19   0.1477E+18   0.2535E+14   0.4431E+22   0.3298E+16   0.9978E+12   0.3436E+18   0.6923E+04   0.2156E+14   0.1209E+12   0.3466E+09   0.3680E+11   0.2862E+11   0.1298E+09   0.2582E+11   0.3305E+09   0.1295E+04   0.1295E+04   0.1999E+09   0.2362E+08   0.6060E+08   0.3027E+02   0.2704E+01   0.6129E+09   0.8834E+05   0.6628E+07   0.1342E+07   0.1063E+18   0.1091E+15   0.8699E+13   0.8601E+08   0.1105E+08   0.5276E+03   0.3505E+02   0.4151E+08   0.3201E+11   0.1532E+11
-1920   0.3320E+06   0.3421E+22   0.0000E+00   0.3900E+19   0.1051E+18   0.1723E+14   0.3417E+22   0.2460E+16   0.6712E+12   0.2631E+18   0.4431E+04   0.1530E+14   0.7137E+11   0.2137E+09   0.2351E+11   0.1933E+11   0.8454E+08   0.1794E+11   0.2240E+09   0.8597E+03   0.8597E+03   0.1394E+09   0.1608E+08   0.3910E+08   0.1862E+02   0.1583E+01   0.4144E+09   0.5679E+05   0.4261E+07   0.8400E+06   0.8212E+17   0.7504E+14   0.6471E+13   0.6145E+08   0.7986E+07   0.3209E+03   0.2063E+02   0.2793E+08   0.2113E+11   0.1102E+11
-1885   0.3154E+06   0.2625E+22   0.0000E+00   0.2758E+19   0.7434E+17   0.1163E+14   0.2622E+22   0.1823E+16   0.4492E+12   0.2005E+18   0.2818E+04   0.1080E+14   0.4186E+11   0.1310E+09   0.1492E+11   0.1299E+11   0.5473E+08   0.1239E+11   0.1507E+09   0.5662E+03   0.5662E+03   0.9647E+08   0.1086E+08   0.2506E+08   0.1138E+02   0.9208E+00   0.2781E+09   0.3626E+05   0.2720E+07   0.5220E+06   0.6314E+17   0.5133E+14   0.4786E+13   0.4365E+08   0.5740E+07   0.1939E+03   0.1207E+02   0.1870E+08   0.1387E+11   0.7897E+10
-1850   0.2972E+06   0.2011E+22   0.0000E+00   0.1951E+19   0.5261E+17   0.7917E+13   0.2009E+22   0.1342E+16   0.3061E+12   0.1525E+18   0.1820E+04   0.7805E+13   0.2527E+11   0.8244E+08   0.9674E+10   0.8820E+10   0.3571E+08   0.8612E+10   0.1012E+09   0.3697E+03   0.3697E+03   0.6679E+08   0.7288E+07   0.1639E+08   0.7128E+01   0.5528E+00   0.1872E+09   0.2347E+05   0.1760E+07   0.3299E+06   0.4841E+17   0.3564E+14   0.3536E+13   0.3107E+08   0.4130E+07   0.1202E+03   0.7317E+01   0.1288E+08   0.9334E+10   0.5778E+10
-1815   0.2794E+06   0.1536E+22   0.0000E+00   0.1377E+19   0.3712E+17   0.5378E+13   0.1534E+22   0.9812E+15   0.2089E+12   0.1157E+18   0.1176E+04   0.5648E+13   0.1530E+11   0.5209E+08   0.6275E+10   0.5991E+10   0.2329E+08   0.5968E+10   0.6766E+08   0.2397E+03   0.2397E+03   0.4603E+08   0.4853E+07   0.1073E+08   0.4471E+01   0.3335E+00   0.1255E+09   0.1518E+05   0.1138E+07   0.2083E+06   0.3698E+17   0.2478E+14   0.2604E+13   0.2206E+08   0.2963E+07   0.7462E+02   0.4456E+01   0.8893E+07   0.6292E+10   0.4232E+10
